region,district,settlement,lat,lon,question,answer_1,answer_2,answer_3,answer_4,answer_5,answer_6,comment
Республика Башкортостан,Янаульский район,Бадряш-Актау,56.291500,54.670700,,,,,,,,
Республика Башкортостан,Янаульский район,Байгузино,56.177700,54.801400,,,,,,,,
Республика Башкортостан,Янаульский район,Байсарово,56.475000,54.624300,,,,,,,,
Республика Башкортостан,Янаульский район,Банибаш,56.298000,55.016600,,,,,,,,
Республика Башкортостан,Янаульский район,Барабановка,56.270470,55.229870,,,,,,,,
Республика Башкортостан,Янаульский район,Булат-Елга,56.344300,54.765900,,,,,,,,
Республика Башкортостан,Янаульский район,Янаул,56.272330,54.929640,,,,,,,,
Республика Татарстан,Агрызский район,Азево,56.007770,53.153180,,,,,,,,
Республика Татарстан,Агрызский район,Арзамасцево,55.986800,53.200600,,,,,,,,
Республика Татарстан,Агрызский район,Балтачеево,56.070370,52.883940,,,,,,,,
Республика Татарстан,Агрызский район,Биктово,56.383300,52.906710,,,,,,,,
Республика Татарстан,Агрызский район,Волково,55.944110,53.204140,,,,,,,,
Республика Татарстан,Агрызский район,Девятерня,56.201280,53.397240,,,,,,,,
Республика Татарстан,Агрызский район,Зуево,55.881910,53.221220,,,,,,,,
Республика Татарстан,Агрызский район,Иж-Байки,56.404470,52.964370,,,,,,,,
Республика Татарстан,Агрызский район,Иж-Бобья,56.469700,52.997220,,,,,,,,
Республика Татарстан,Агрызский район,Исенбаево,56.047410,53.419030,,,,,,,,
Республика Татарстан,Агрызский район,Кадрали,56.335660,52.786740,,,,,,,,
Республика Татарстан,Агрызский район,Кадряково,56.141620,53.139430,,,,,,,,
Республика Татарстан,Агрызский район,Кадыбаш,56.158360,53.422640,,,,,,,,
Республика Татарстан,Агрызский район,Казанский,56.350000,52.866670,,,,,,,,
Республика Татарстан,Агрызский район,Әгерҗе,56.523400,52.994310,,,,,,,,
Республика Татарстан,Актанышский район,Адаево,55.710000,53.546900,,,,,,,,
Республика Татарстан,Актанышский район,Азметьево,55.783560,53.858560,,,,,,,,
Республика Татарстан,Актанышский район,Азякуль,55.751490,54.018060,,,,,,,,
Республика Татарстан,Актанышский район,Аккузово,55.523560,53.935490,,,,,,,,
Республика Татарстан,Актанышский район,Актаныш,55.717140,54.071160,,,,,,,,
Республика Татарстан,Актанышский район,Апачево,55.606800,53.634600,,,,,,,,
Республика Татарстан,Актанышский район,Атясево,55.615130,53.634650,,,,,,,,
Республика Татарстан,Актанышский район,Аху,55.520800,53.952300,,,,,,,,
Республика Татарстан,Актанышский район,Барсуково,55.813490,53.845820,,,,,,,,
Республика Татарстан,Актанышский район,Бишкумачёво,55.472700,53.678700,,,,,,,,
Республика Татарстан,Актанышский район,Буаз-Куль,55.820100,53.737000,,,,,,,,
Республика Татарстан,Актанышский район,Буляк,55.796200,53.705600,,,,,,,,
